0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0.064867,0.007087,0.173834,-0.016707,-0.073136,-0.240273,-0.188001,-0.184564,0.027029,-0.021003,-0.045794,-0.071095,-0.155033,0.050997,-0.044205,0.045811,0.149782,0.087050,0.133574,0.175777,-0.042675,-0.023394,-0.014586,0.145894,0.014289,-0.047589,0.028767,-0.047429,0.013825,0.033485,-0.186128,0.094167,-0.181104,-0.006639,-0.020364,-0.001175,0.008483,0.067016,-0.010924,-0.009755,-0.195209,0.052602,-0.121130,0.132855,0.054882,-0.213109,0.089736,0.126409,-0.044799,-0.202311,-0.041420,-0.033421,-0.171911,-0.173087,0.059037,0.170223,-0.009909,0.113896,0.001658,-0.031054,-0.061602,0.050189,-0.078360,0.207157
-0.138981,-0.022597,-0.072658,-0.166798,-0.026324,-0.171304,0.048397,0.044529,0.134776,0.000771,-0.006214,-0.038020,0.042689,-0.043065,0.066526,0.179949,0.132289,-0.067830,-0.130343,0.026290,-0.042494,-0.077106,0.133625,0.012831,-0.056401,0.162174,0.031078,-0.128719,-0.018174,0.018862,-0.082362,-0.002732,0.058494,0.059897,0.051096,-0.019251,-0.132209,-0.048875,-0.004077,-0.179122,-0.131602,0.051238,0.036087,-0.138208,-0.028373,0.009277,0.089214,0.023817,-0.072404,0.043905,0.113273,0.014612,0.042984,0.003688,0.007125,0.083201,-0.112508,-0.118837,0.119878,-0.189406,0.086168,-0.230594,-0.283901,-0.014672
-0.022991,-0.046612,0.045642,0.157211,0.175577,-0.001805,-0.088793,0.070850,0.025008,0.115892,-0.036335,-0.110640,-0.082614,0.091918,0.224553,0.058462,-0.017315,-0.052404,-0.069594,-0.118545,0.014838,-0.066131,0.032273,0.165248,-0.097672,-0.192716,-0.072186,0.073440,-0.158071,-0.110271,-0.122290,0.209815,-0.024859,-0.013427,0.027699,0.066004,0.106734,-0.130927,0.098039,0.063071,0.085726,0.117252,0.155338,-0.182912,0.006381,0.105697,-0.081838,0.148120,0.015804,-0.033319,0.043215,-0.041882,0.051630,0.013272,-0.121057,0.076586,-0.080679,-0.222459,-0.096814,0.061006,-0.118485,-0.012995,-0.042307,0.021036
-0.026042,0.017238,0.033200,-0.016897,0.021109,0.034677,-0.138170,0.015609,-0.142513,-0.086462,-0.022523,-0.066736,0.039681,-0.167015,0.136885,-0.008431,0.020122,0.038968,-0.047975,0.079929,-0.180451,0.024834,0.080487,-0.012213,0.080346,-0.069937,0.025099,-0.003429,-0.214491,0.083185,-0.051757,-0.018484,-0.039451,0.098814,-0.023134,0.098348,-0.105234,-0.020599,-0.179753,-0.007595,0.062820,-0.067651,-0.180834,-0.121866,0.009628,0.167829,0.045124,-0.065248,0.056000,0.004199,-0.137755,-0.177698,-0.111267,-0.159510,0.010919,-0.041118,0.058695,0.162223,0.208229,-0.044326,0.082016,-0.133416,0.130062,-0.149998
0.182872,-0.076660,-0.161407,-0.113298,-0.078586,-0.058185,-0.162031,0.131340,0.091336,0.070714,0.034198,-0.272924,0.211278,-0.145914,0.112995,0.110419,-0.129324,-0.143368,0.022225,0.036390,-0.051011,0.056871,-0.197948,-0.101778,-0.164433,-0.006024,0.034573,0.068144,-0.045892,0.064940,0.048953,0.043575,-0.058400,0.029382,-0.021981,-0.030584,-0.043363,-0.063799,0.021346,0.062549,0.164844,0.025575,-0.007949,-0.002501,-0.126191,0.066223,-0.105158,0.068614,-0.204587,-0.093628,0.115552,-0.084014,0.004313,0.168270,0.126435,-0.043494,0.035160,0.049510,0.023911,-0.022932,-0.092992,0.027871,0.122979,-0.049210
0.067103,-0.071000,-0.044975,-0.104753,0.246244,0.141246,-0.009394,-0.033979,0.005346,0.137390,-0.018596,-0.025971,-0.117903,-0.264899,-0.090453,-0.116910,0.167358,-0.037008,0.035011,-0.008357,-0.014457,-0.109249,0.055786,-0.026625,-0.007046,-0.067366,-0.008525,0.111810,0.150293,0.027478,0.064812,-0.094248,0.164266,0.051359,0.096863,-0.176828,0.144956,0.176971,0.019518,0.234719,-0.096514,0.077922,0.041571,-0.049680,0.129842,0.153106,-0.018037,0.147937,0.024824,0.020513,-0.033401,-0.011441,0.108533,0.116275,0.139523,-0.002264,-0.029486,0.084667,-0.047779,0.007816,0.041078,-0.035079,-0.042368,0.195166
-0.073598,-0.015287,0.046097,0.141493,0.037961,0.044179,-0.127682,-0.031699,-0.096892,-0.228125,-0.089544,0.088171,0.039572,-0.050240,-0.043698,-0.248976,0.063430,0.087625,0.148282,0.062169,-0.017185,0.073781,-0.006070,0.062913,-0.103296,0.121352,0.130213,-0.023438,0.231585,-0.138748,0.085222,-0.132305,0.057061,-0.017885,0.019584,-0.017297,0.139137,0.195734,0.061892,-0.036267,-0.006961,0.081987,0.166060,-0.023120,0.117969,0.106604,-0.018041,-0.034259,-0.022909,-0.018236,0.059399,-0.123653,0.060764,0.019671,-0.022939,0.010480,-0.057068,-0.041070,0.173402,-0.027131,0.134984,-0.040349,0.243163,-0.014961
-0.037393,0.148829,-0.033673,0.038494,0.177134,-0.060553,0.145462,-0.024822,-0.050662,-0.103673,-0.106747,0.146625,0.232858,0.045788,-0.054209,-0.025451,-0.222484,-0.037821,0.071042,-0.002924,0.073500,0.206645,0.025756,-0.115953,0.221381,0.072373,-0.051604,0.159156,0.092626,0.147019,0.066637,-0.108785,-0.216143,0.017806,0.215145,0.075999,-0.126258,0.014069,-0.155169,-0.022692,0.171938,-0.268966,-0.083914,0.012298,0.103256,-0.096449,-0.017305,0.066673,0.075764,0.059403,0.008350,-0.079439,0.058781,0.158963,0.127756,0.043804,-0.212231,0.135001,0.098030,-0.064210,0.134456,0.127085,-0.099948,-0.139541
0.014551,-0.235786,0.196515,0.034529,-0.071100,-0.139810,0.042242,0.026197,0.070992,0.001224,-0.189181,0.041966,-0.116171,-0.282857,0.141414,0.141473,0.105231,0.222041,-0.220462,0.100343,0.034512,0.165700,-0.114251,-0.054139,-0.092165,-0.137633,-0.220741,0.023200,0.067961,-0.031818,-0.067089,-0.037198,0.048047,-0.018269,0.047497,-0.097623,-0.062408,-0.100713,0.101661,0.024725,-0.099338,-0.005385,-0.038487,-0.073237,0.106307,-0.093243,-0.090188,-0.063236,-0.180317,-0.011524,-0.060656,-0.018624,0.049784,-0.065356,-0.016739,-0.079687,0.070621,0.051070,0.030323,-0.125335,0.017423,-0.096290,-0.062016,-0.010671
-0.060886,-0.036246,-0.055967,0.016397,0.097901,-0.158920,0.040128,0.083445,-0.010121,0.010036,-0.083966,-0.040653,-0.065587,0.040051,0.014757,-0.164201,-0.140257,-0.093894,0.155917,0.136987,-0.035176,0.105709,-0.167281,0.147247,-0.051305,-0.063953,-0.273336,-0.136078,-0.114675,-0.129883,-0.000234,0.089331,0.020981,0.058253,0.136289,-0.056749,0.066968,0.208879,-0.027655,0.040096,-0.044380,0.000101,0.073090,-0.004602,-0.035951,-0.108392,0.011003,-0.039356,-0.162007,0.109860,0.015695,-0.064720,-0.117259,0.049007,-0.046754,0.130928,-0.204490,0.004020,0.010348,0.127250,-0.031296,-0.150576,0.087720,-0.049680
-0.096758,0.008123,-0.118033,-0.149803,-0.000174,0.169177,0.068825,0.037218,-0.078675,0.108137,0.096664,-0.033580,0.040440,0.079148,0.202287,0.047161,0.011973,0.014350,0.116009,0.131989,0.057683,-0.027422,0.016549,-0.091380,-0.093735,0.000165,0.106265,0.150676,0.003786,0.107892,-0.115162,0.003668,-0.112350,-0.151785,-0.119309,-0.100109,-0.130114,-0.088859,-0.057251,0.227122,-0.027715,-0.207195,-0.241573,-0.146880,0.049490,0.050095,-0.169920,-0.107855,-0.087244,-0.165595,0.016892,0.042648,0.062515,0.041212,0.013919,-0.215253,0.128546,0.084703,0.089559,0.119430,-0.006149,0.158095,-0.044622,0.080927
-0.127630,0.066016,-0.192900,0.104969,-0.064703,0.107586,-0.053123,-0.201469,0.087389,-0.091514,0.049360,-0.050877,-0.035117,0.012567,0.043825,0.064688,-0.002349,-0.254514,-0.014672,0.111023,0.201773,0.072312,0.143286,-0.109130,0.052793,-0.055512,0.033236,0.115939,-0.038846,0.110567,0.019805,-0.066284,-0.145857,-0.075353,-0.067746,-0.133933,0.070016,0.022145,0.097991,-0.060559,-0.101313,-0.102155,0.124713,-0.106774,0.057590,0.032827,0.099702,0.061743,-0.081909,0.100213,-0.043549,-0.170283,-0.083795,-0.040525,0.107503,-0.088521,0.135878,0.095013,-0.032624,0.148161,0.018619,-0.086906,0.118236,-0.211220
